Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD,9.0,Low Fat,0.08630486,snacks_breakfast_type,168.0816,14,Medium,Tier 3,Supermarket Type2,2181.1608
FD,16.75,Low Fat,0.045117476,snacks_breakfast_type,187.9556,24,Medium,Tier 1,Supermarket Type1,2440.8228
FD,18.0,Regular,0.142570104,Fruits and Vegetables,88.2514,36,High,Tier 3,Supermarket Type1,1505.3738
NC,19.0,Low Fat,0.026986367,others,127.1336,26,Small,Tier 1,Supermarket Type1,2812.3392
FD,16.7,Regular,0.060863167,Baking Goods,97.6384,19,Small,Tier 2,Supermarket Type1,2857.6136
FD,18.0,Low Fat,0.0,Baking Goods,81.8618,38,Small,Tier 1,Grocery Store,161.1236
FD,19.5,Low Fat,0.082536604,others,177.2002,19,Small,Tier 2,Supermarket Type1,2149.2024
NC,9.195,Low Fat,0.048331717,others,105.1622,16,not_mentioned,Tier 2,Supermarket Type1,1693.7952
FD,7.21,Regular,0.144924795,snacks_breakfast_type,100.8332,21,not_mentioned,Tier 2,Supermarket Type1,1537.998
FD,9.27,Low Fat,0.061883353,Dairy,147.905,24,Medium,Tier 1,Supermarket Type1,1647.855
FD,13.8,Low Fat,0.14215211,Dairy,263.5884,16,not_mentioned,Tier 2,Supermarket Type1,2384.8956
FD,11.1,Regular,0.036174285,Frozen Foods,176.0712,14,Medium,Tier 3,Supermarket Type2,1581.9408
FD,14.0,Regular,0.227260689,Frozen Foods,54.364,25,not_mentioned,Tier 3,Grocery Store,159.792
NC,6.64,Low Fat,0.026938317,others,174.1396,38,Medium,Tier 3,Supermarket Type3,4012.1108
NC,7.725,Low Fat,0.048661041,others,123.7414,25,not_mentioned,Tier 3,Grocery Store,121.8414
FD,19.25,Regular,0.034531702,others,142.2496,38,Medium,Tier 3,Supermarket Type3,2399.5432
FD,17.2,Regular,0.012036432,others,165.7184,21,not_mentioned,Tier 2,Supermarket Type1,1816.3024
FD,10.1,Regular,0.045878153,snacks_breakfast_type,38.5848,14,Medium,Tier 3,Supermarket Type2,484.7024
FD,8.315,Regular,0.059540542,Baking Goods,143.6444,25,not_mentioned,Tier 3,Grocery Store,145.1444
DR,8.89,Low Fat,0.184035253,Dairy,42.2138,38,Small,Tier 1,Grocery Store,40.6138
FD,15.6,Regular,0.06216667,snacks_breakfast_type,112.3518,38,Small,Tier 1,Grocery Store,683.1108
DR,10.1,Low Fat,0.046848053,Drinks,60.6878,16,not_mentioned,Tier 2,Supermarket Type1,363.5268
NC,15.0,Low Fat,0.044871033,others,140.3838,36,High,Tier 3,Supermarket Type1,2528.7084
FD,6.055,Low Fat,0.0,Fruits and Vegetables,162.3578,19,Small,Tier 2,Supermarket Type1,1604.578
NC,13.15,Low Fat,0.024701262,others,176.8686,21,not_mentioned,Tier 2,Supermarket Type1,2133.2232
FD,6.8,Low Fat,0.062762374,Baking Goods,50.4034,25,not_mentioned,Tier 3,Grocery Store,48.6034
NC,20.0,Low Fat,0.136124989,others,38.319,25,not_mentioned,Tier 3,Grocery Store,146.476
FD,5.7,Regular,0.067373081,snacks_breakfast_type,258.8988,38,Medium,Tier 3,Supermarket Type3,3083.9856
FD,15.1,Low Fat,0.087604871,Meat,242.2512,25,not_mentioned,Tier 3,Grocery Store,484.7024
FD,7.785,Low Fat,0.139436695,Dairy,103.0306,36,High,Tier 3,Supermarket Type1,2404.2038
FD,20.0,Regular,0.028167478,Fruits and Vegetables,45.5744,24,Medium,Tier 1,Supermarket Type1,452.744
FD,11.6,Regular,0.144017405,Dairy,238.3222,26,Small,Tier 1,Supermarket Type1,5736.5328
FD,13.65,Low Fat,0.065618434,Frozen Foods,47.6402,19,Small,Tier 2,Supermarket Type1,459.402
DR,8.93,Low Fat,0.028461453,Dairy,152.234,24,Medium,Tier 1,Supermarket Type1,5053.422
NC,8.42,Low Fat,0.112249781,others,64.3168,19,Small,Tier 2,Supermarket Type1,703.0848
FD,20.6,Regular,0.051068365,Dairy,213.0244,25,not_mentioned,Tier 3,Grocery Store,423.4488
DR,19.7,Low Fat,0.038736781,Drinks,127.4362,26,Small,Tier 1,Supermarket Type1,1510.0344
FD,11.85,Regular,0.050043472,Fruits and Vegetables,164.6526,36,High,Tier 3,Supermarket Type1,2137.8838
NC,8.18,Low Fat,0.013127548,others,142.0154,19,Small,Tier 2,Supermarket Type1,1985.4156
NC,18.35,Low Fat,0.014081156,others,223.5746,14,Medium,Tier 3,Supermarket Type2,3589.9936
FD,12.35,Regular,0.186616421,Baking Goods,78.6328,14,Medium,Tier 3,Supermarket Type2,1004.0264
NC,11.8,Low Fat,0.022824491,others,177.0686,36,High,Tier 3,Supermarket Type1,3022.0662
FD,12.3,Low Fat,0.009463757,Baking Goods,73.838,16,not_mentioned,Tier 2,Supermarket Type1,1245.046
FD,18.5,Regular,0.062609071,Frozen Foods,148.6418,16,not_mentioned,Tier 2,Supermarket Type1,1765.7016
FD,10.3,Regular,0.024891881,Baking Goods,170.9422,19,Small,Tier 2,Supermarket Type1,3103.9596
FD,7.935,Low Fat,0.017253305,Dairy,51.435,16,not_mentioned,Tier 2,Supermarket Type1,499.35
NC,17.0,Low Fat,0.052209303,others,122.373,26,Small,Tier 1,Supermarket Type1,2586.633
FD,12.1,Low Fat,0.040357315,Fruits and Vegetables,177.8002,26,Small,Tier 1,Supermarket Type1,1611.9018
NC,7.67,Low Fat,0.185889129,others,35.4216,16,not_mentioned,Tier 2,Supermarket Type1,173.108
FD,7.75,Low Fat,0.043029436,Baking Goods,94.7436,38,Medium,Tier 3,Supermarket Type3,1701.7848
FD,8.3,Regular,0.030274175,Baking Goods,98.5384,14,Medium,Tier 3,Supermarket Type2,1872.2296
FD,10.5,Regular,0.065860323,Starchy Foods,81.896,38,Medium,Tier 3,Supermarket Type3,1677.816
FD,20.7,Low Fat,0.297312685,others,185.4266,38,Small,Tier 1,Grocery Store,368.8532
FD,16.85,Low Fat,0.036359891,snacks_breakfast_type,90.7488,36,High,Tier 3,Supermarket Type1,2263.72
FD,17.25,Regular,0.159165324,Fruits and Vegetables,63.4194,19,Small,Tier 2,Supermarket Type1,1547.985
FD,20.75,Regular,0.129864461,others,240.188,14,Medium,Tier 3,Supermarket Type2,5992.2
NC,17.75,Low Fat,0.097692448,others,242.4196,19,Small,Tier 2,Supermarket Type1,5543.4508
FD,10.695,Low Fat,0.053296868,Frozen Foods,59.6904,26,Small,Tier 1,Supermarket Type1,937.4464
NC,12.3,Low Fat,0.052458358,others,188.753,36,High,Tier 3,Supermarket Type1,3795.06
FD,6.63,Regular,0.182128363,Baking Goods,165.65,38,Small,Tier 1,Grocery Store,665.8
FD,16.2,Low Fat,0.063385859,others,98.17,16,not_mentioned,Tier 2,Supermarket Type1,2696.49
FD,13.65,Low Fat,0.049209192,Fruits and Vegetables,150.005,19,Small,Tier 2,Supermarket Type1,2247.075
DR,11.6,Low Fat,0.041112694,Drinks,142.0154,14,Medium,Tier 3,Supermarket Type2,850.8924
FD,14.3,Regular,0.034244601,Baking Goods,97.2726,38,Medium,Tier 3,Supermarket Type3,1957.452
NC,14.5,Low Fat,0.090286009,others,159.9604,16,not_mentioned,Tier 2,Supermarket Type1,2218.4456
FD,20.75,Low Fat,0.007546808,snacks_breakfast_type,104.1622,36,High,Tier 3,Supermarket Type1,1693.7952
FD,16.0,Low Fat,0.090153756,Dairy,143.2154,21,not_mentioned,Tier 2,Supermarket Type1,1418.154
NC,15.0,Low Fat,0.044908404,others,140.2838,26,Small,Tier 1,Supermarket Type1,1404.838
FD,9.7,Regular,0.224607399,Baking Goods,223.1404,38,Small,Tier 1,Grocery Store,450.0808
NC,9.8,Low Fat,0.090390357,others,192.1478,36,High,Tier 3,Supermarket Type1,2324.9736
FD,17.75,Low Fat,0.055159054,Fruits and Vegetables,145.6444,24,Medium,Tier 1,Supermarket Type1,2467.4548
FD,6.75,Regular,0.10821852,Dairy,96.3752,19,Small,Tier 2,Supermarket Type1,1342.2528
FD,7.1,Low Fat,0.110234793,Fruits and Vegetables,171.708,21,not_mentioned,Tier 2,Supermarket Type1,3115.944
NC,9.13,Low Fat,0.051847425,others,152.8024,26,Small,Tier 1,Supermarket Type1,1214.4192
FD,7.42,Regular,0.025886443,snacks_breakfast_type,189.1872,16,not_mentioned,Tier 2,Supermarket Type1,4727.18
FD,5.88,Low Fat,0.086945823,Frozen Foods,152.9998,16,not_mentioned,Tier 2,Supermarket Type1,3691.1952
FD,7.56,Low Fat,0.111654545,Frozen Foods,157.063,38,Small,Tier 1,Grocery Store,312.926
FD,8.1,Regular,0.134870732,others,41.948,14,Medium,Tier 3,Supermarket Type2,199.74
FD,17.6,Low Fat,0.049167388,snacks_breakfast_type,114.9176,21,not_mentioned,Tier 2,Supermarket Type1,1946.7992
FD,8.895,Low Fat,0.072545601,snacks_breakfast_type,176.237,21,not_mentioned,Tier 2,Supermarket Type1,1764.37
NC,18.5,Low Fat,0.034082974,others,130.9284,14,Medium,Tier 3,Supermarket Type2,1977.426
FD,12.85,Low Fat,0.121972274,snacks_breakfast_type,43.1428,21,not_mentioned,Tier 2,Supermarket Type1,703.0848
FD,17.6,Regular,0.0,Starchy Foods,46.006,26,Small,Tier 1,Supermarket Type1,326.242
DR,5.92,Regular,0.019238942,Drinks,49.8692,21,not_mentioned,Tier 2,Supermarket Type1,1133.1916
FD,20.6,Regular,0.077029195,snacks_breakfast_type,177.2344,25,not_mentioned,Tier 3,Grocery Store,892.172
NC,19.6,Low Fat,0.025164132,others,152.6024,38,Medium,Tier 3,Supermarket Type3,6072.096
FD,9.195,Regular,0.064113698,Frozen Foods,86.5566,24,Medium,Tier 1,Supermarket Type1,1183.7924
FD,14.0,Regular,0.029578726,Dairy,143.5786,38,Medium,Tier 3,Supermarket Type3,3756.4436
FD,13.35,Low Fat,0.038519399,snacks_breakfast_type,236.8564,19,Small,Tier 2,Supermarket Type1,5005.4844
FD,16.1,Regular,0.063319379,Dairy,180.9318,19,Small,Tier 2,Supermarket Type1,1984.7498
FD,12.0,Low Fat,0.033946163,others,179.3976,36,High,Tier 3,Supermarket Type1,3440.8544
NC,11.8,Low Fat,0.058827557,others,80.8618,24,Medium,Tier 1,Supermarket Type1,1288.9888
DR,19.6,Low Fat,0.024226902,Dairy,48.7718,26,Small,Tier 1,Supermarket Type1,236.359
DR,10.5,Low Fat,0.019033838,Drinks,185.624,36,High,Tier 3,Supermarket Type1,6897.688
FD,11.5,Low Fat,0.173516063,Fruits and Vegetables,128.1652,26,Small,Tier 1,Supermarket Type1,2454.1388
FD,13.65,Low Fat,0.048980156,Fruits and Vegetables,148.705,38,Medium,Tier 3,Supermarket Type3,2996.1
NC,9.0,Low Fat,0.032072321,others,102.2016,24,Medium,Tier 1,Supermarket Type1,1416.8224
FD,6.79,Regular,0.041779181,Meat,43.4112,38,Medium,Tier 3,Supermarket Type3,1107.8912
FD,19.1,Low Fat,0.096653315,Fruits and Vegetables,235.1958,36,High,Tier 3,Supermarket Type1,4673.916
FD,12.35,Low Fat,0.026722744,others,59.2246,24,Medium,Tier 1,Supermarket Type1,984.7182
NC,19.85,Low Fat,0.025947095,others,46.9376,36,High,Tier 3,Supermarket Type1,575.2512
NC,13.0,Low Fat,0.041789718,others,256.1014,36,High,Tier 3,Supermarket Type1,2550.014
FD,16.75,Low Fat,0.078872251,snacks_breakfast_type,189.5556,38,Small,Tier 1,Grocery Store,1126.5336
DR,6.135,Low Fat,0.192540665,Drinks,160.2236,25,not_mentioned,Tier 3,Grocery Store,322.2472
DR,6.28,Low Fat,0.027748176,Drinks,86.5198,24,Medium,Tier 1,Supermarket Type1,1395.5168
NC,17.1,Low Fat,0.067290244,others,114.586,21,not_mentioned,Tier 2,Supermarket Type1,1584.604
DR,7.535,Low Fat,0.0,Drinks,121.644,21,not_mentioned,Tier 2,Supermarket Type1,1557.972
NC,9.195,Low Fat,0.048059871,others,105.8622,26,Small,Tier 1,Supermarket Type1,2223.1062
FD,7.5,Low Fat,0.050750977,others,122.2072,26,Small,Tier 1,Supermarket Type1,1960.1152
NC,19.85,Low Fat,0.064551885,others,125.2704,21,not_mentioned,Tier 2,Supermarket Type1,2127.8968
FD,8.63,Low Fat,0.031095246,snacks_breakfast_type,185.7582,26,Small,Tier 1,Supermarket Type1,3529.4058
FD,8.785,Low Fat,0.0,Fruits and Vegetables,123.0414,25,not_mentioned,Tier 3,Grocery Store,121.8414
NC,14.8,Low Fat,0.01946418,others,196.3794,36,High,Tier 3,Supermarket Type1,1950.794
FD,6.365,Low Fat,0.007359711,Frozen Foods,60.1536,24,Medium,Tier 1,Supermarket Type1,490.0288
FD,4.88,Regular,0.134037,Baking Goods,53.3298,14,Medium,Tier 3,Supermarket Type2,539.298
NC,20.25,Low Fat,0.0591756,others,245.046,14,Medium,Tier 3,Supermarket Type2,4680.574
FD,15.6,Low Fat,0.116815953,Frozen Foods,75.567,36,High,Tier 3,Supermarket Type1,1684.474
FD,17.2,Regular,0.012030747,others,166.6184,24,Medium,Tier 1,Supermarket Type1,1155.8288
FD,18.85,Regular,0.067940657,Dairy,119.044,19,Small,Tier 2,Supermarket Type1,1198.44
FD,5.94,Low Fat,0.03495749,others,177.1344,21,not_mentioned,Tier 2,Supermarket Type1,2854.9504
FD,17.6,Regular,0.076276208,Meat,110.9202,21,not_mentioned,Tier 2,Supermarket Type1,1687.803
FD,5.15,Regular,0.061272194,Meat,125.6388,24,Medium,Tier 1,Supermarket Type1,1733.7432
DR,8.93,Low Fat,0.028411899,Dairy,152.334,19,Small,Tier 2,Supermarket Type1,2143.876
FD,12.3,Low Fat,0.009410528,Baking Goods,73.738,26,Small,Tier 1,Supermarket Type1,1318.284
FD,15.85,Regular,0.212963193,Baking Goods,59.522,38,Small,Tier 1,Grocery Store,299.61
FD,7.855,Regular,0.0,Baking Goods,38.3848,26,Small,Tier 1,Supermarket Type1,932.12
NC,7.27,Low Fat,0.046520703,others,97.7384,36,High,Tier 3,Supermarket Type1,591.2304
FD,13.3,Low Fat,0.063513272,Frozen Foods,149.9708,36,High,Tier 3,Supermarket Type1,2106.5912
NC,14.35,Low Fat,0.028519419,others,109.2228,25,not_mentioned,Tier 3,Grocery Store,221.0456
FD,16.75,Low Fat,0.0,snacks_breakfast_type,156.163,26,Small,Tier 1,Supermarket Type1,2816.334
NC,7.68,Low Fat,0.152865879,others,84.9224,21,not_mentioned,Tier 2,Supermarket Type1,1619.2256
FD,19.7,Low Fat,0.066922802,snacks_breakfast_type,174.837,19,Small,Tier 2,Supermarket Type1,2999.429
FD,12.5,Low Fat,0.020693809,snacks_breakfast_type,199.1742,19,Small,Tier 2,Supermarket Type1,4379.6324
FD,16.0,Regular,0.065328932,Dairy,78.4986,14,Medium,Tier 3,Supermarket Type2,1791.6678
FD,7.86,Low Fat,0.011206632,others,191.4188,38,Medium,Tier 3,Supermarket Type3,3998.7948
FD,19.0,Low Fat,0.127469857,snacks_breakfast_type,107.7622,38,Medium,Tier 3,Supermarket Type3,4022.7636
FD,6.8,Low Fat,0.037555348,Baking Goods,49.6034,24,Medium,Tier 1,Supermarket Type1,972.068
FD,11.1,Regular,0.0,Fruits and Vegetables,165.5526,14,Medium,Tier 3,Supermarket Type2,1973.4312
NC,9.0,Low Fat,0.069653585,others,266.2884,24,Medium,Tier 1,Supermarket Type1,2914.8724
NC,17.75,Low Fat,0.111527348,others,110.2912,21,not_mentioned,Tier 2,Supermarket Type1,873.5296
NC,6.59,Low Fat,0.026163192,others,121.5098,36,High,Tier 3,Supermarket Type1,602.549
FD,13.65,Regular,0.072898645,Frozen Foods,198.1426,19,Small,Tier 2,Supermarket Type1,1977.426
FD,18.25,Regular,0.299097859,Dairy,157.863,38,Small,Tier 1,Grocery Store,469.389
FD,5.19,Regular,0.077480627,Meat,101.399,38,Small,Tier 1,Grocery Store,206.398
FD,11.65,Low Fat,0.040144377,snacks_breakfast_type,228.9694,16,not_mentioned,Tier 2,Supermarket Type1,6622.7126
DR,9.5,Low Fat,0.085075063,Drinks,189.0872,19,Small,Tier 2,Supermarket Type1,3970.8312
FD,18.6,Low Fat,0.039294854,Frozen Foods,246.6802,26,Small,Tier 1,Supermarket Type1,2702.4822
FD,5.82,Regular,0.077319079,Fruits and Vegetables,255.433,26,Small,Tier 1,Supermarket Type1,4357.661
DR,5.78,Low Fat,0.014577695,Drinks,147.2102,24,Medium,Tier 1,Supermarket Type1,1895.5326
FD,7.22,Regular,0.038477325,Baking Goods,62.951,14,Medium,Tier 3,Supermarket Type2,1138.518
FD,7.975,Low Fat,0.014631149,Baking Goods,84.525,26,Small,Tier 1,Supermarket Type1,416.125
DR,7.02,Low Fat,0.0,Dairy,83.825,16,not_mentioned,Tier 2,Supermarket Type1,1414.825
FD,10.0,Low Fat,0.025702129,others,262.6226,38,Medium,Tier 3,Supermarket Type3,7136.7102
FD,6.42,Low Fat,0.018275994,others,115.2808,38,Small,Tier 1,Grocery Store,117.1808
FD,13.35,Low Fat,0.091723066,snacks_breakfast_type,148.8708,16,not_mentioned,Tier 2,Supermarket Type1,3761.77
FD,13.65,Regular,0.0,snacks_breakfast_type,55.8588,21,not_mentioned,Tier 2,Supermarket Type1,1431.47
FD,8.355,Low Fat,0.0,others,145.6418,36,High,Tier 3,Supermarket Type1,3384.2614
NC,6.235,Low Fat,0.020229757,others,260.8962,24,Medium,Tier 1,Supermarket Type1,5956.9126
FD,15.6,Low Fat,0.116913245,Frozen Foods,78.167,26,Small,Tier 1,Supermarket Type1,1837.608
FD,9.695,Low Fat,0.130261652,Fruits and Vegetables,185.2898,21,not_mentioned,Tier 2,Supermarket Type1,3367.6164
NC,20.2,Low Fat,0.099428487,others,187.8898,38,Medium,Tier 3,Supermarket Type3,7296.5022
FD,8.15,Low Fat,0.20914265,Meat,190.953,38,Small,Tier 1,Grocery Store,379.506
FD,6.63,Regular,0.01098386,snacks_breakfast_type,55.4588,14,Medium,Tier 3,Supermarket Type2,343.5528
FD,17.1,Low Fat,0.0,snacks_breakfast_type,85.5566,24,Medium,Tier 1,Supermarket Type1,1860.2452
FD,11.5,Regular,0.125602951,Frozen Foods,100.8358,26,Small,Tier 1,Supermarket Type1,2111.2518
NC,19.0,Low Fat,0.026963909,others,129.8336,36,High,Tier 3,Supermarket Type1,3451.5072
NC,8.76,Low Fat,0.050256604,others,127.3336,14,Medium,Tier 3,Supermarket Type2,2684.5056
FD,15.7,Low Fat,0.045274134,Frozen Foods,177.966,24,Medium,Tier 1,Supermarket Type1,3415.554
DR,20.75,Low Fat,0.021336565,Drinks,153.6024,14,Medium,Tier 3,Supermarket Type2,1366.2216
NC,11.15,Low Fat,0.073516952,others,65.9142,21,not_mentioned,Tier 2,Supermarket Type1,790.9704
FD,20.5,Low Fat,0.141106202,Starchy Foods,87.9172,38,Medium,Tier 3,Supermarket Type3,3836.3396
FD,14.85,Regular,0.009954237,snacks_breakfast_type,158.263,24,Medium,Tier 1,Supermarket Type1,2659.871
NC,20.25,Low Fat,0.026005891,others,180.9976,21,not_mentioned,Tier 2,Supermarket Type1,2716.464
FD,8.355,Low Fat,0.188619537,others,146.4418,16,not_mentioned,Tier 2,Supermarket Type1,3089.9778
FD,14.0,Low Fat,0.030140981,Fruits and Vegetables,216.0192,24,Medium,Tier 1,Supermarket Type1,2588.6304
FD,5.34,Regular,0.005962753,snacks_breakfast_type,102.4358,19,Small,Tier 2,Supermarket Type1,2010.716
FD,11.8,Low Fat,0.12150063,Fruits and Vegetables,46.8402,36,High,Tier 3,Supermarket Type1,413.4618
FD,5.845,Regular,0.105181277,Frozen Foods,214.4218,24,Medium,Tier 1,Supermarket Type1,5343.045
FD,18.0,Low Fat,0.008499464,Baking Goods,81.3618,38,Medium,Tier 3,Supermarket Type3,1530.6742
FD,8.75,Regular,0.07461309,Fruits and Vegetables,187.4556,19,Small,Tier 2,Supermarket Type1,3755.112
DR,14.1,Low Fat,0.08849163,Dairy,231.1668,16,not_mentioned,Tier 2,Supermarket Type1,7602.1044
NC,11.3,Low Fat,0.083547515,others,179.166,38,Small,Tier 1,Grocery Store,359.532
FD,10.195,Low Fat,0.108004532,snacks_breakfast_type,148.7076,16,not_mentioned,Tier 2,Supermarket Type1,1330.2684
FD,10.3,Regular,0.059160135,Fruits and Vegetables,191.553,16,not_mentioned,Tier 2,Supermarket Type1,6641.355
FD,9.895,Regular,0.048662357,Frozen Foods,261.7278,26,Small,Tier 1,Supermarket Type1,4685.9004
FD,10.5,Regular,0.142419608,snacks_breakfast_type,161.1578,36,High,Tier 3,Supermarket Type1,1765.0358
FD,21.25,Low Fat,0.019462623,snacks_breakfast_type,120.8756,21,not_mentioned,Tier 2,Supermarket Type1,1575.2828
NC,17.75,Low Fat,0.194874778,others,110.2912,38,Small,Tier 1,Grocery Store,218.3824
NC,16.75,Low Fat,0.076164013,others,34.0532,16,not_mentioned,Tier 2,Supermarket Type1,575.2512
FD,18.25,Low Fat,0.077348214,snacks_breakfast_type,259.7962,38,Medium,Tier 3,Supermarket Type3,8028.8822
FD,12.15,Low Fat,0.015385857,Frozen Foods,208.9928,38,Medium,Tier 3,Supermarket Type3,9678.0688
FD,9.6,Regular,0.014234595,snacks_breakfast_type,190.2872,24,Medium,Tier 1,Supermarket Type1,4727.18
FD,5.095,Regular,0.130031207,snacks_breakfast_type,142.4838,14,Medium,Tier 3,Supermarket Type2,561.9352
DR,18.35,Low Fat,0.015301418,Drinks,105.2938,19,Small,Tier 2,Supermarket Type1,2036.6822
DR,20.75,Low Fat,0.035568147,Drinks,151.8024,25,not_mentioned,Tier 3,Grocery Store,151.8024
FD,16.7,Regular,0.038606365,snacks_breakfast_type,146.5102,21,not_mentioned,Tier 2,Supermarket Type1,2770.3938
FD,10.3,Low Fat,0.070040195,Dairy,263.0226,26,Small,Tier 1,Supermarket Type1,4229.1616
FD,15.1,Low Fat,0.076193763,Baking Goods,89.783,24,Medium,Tier 1,Supermarket Type1,2247.075
NC,19.6,Low Fat,0.02394662,others,106.9964,19,Small,Tier 2,Supermarket Type1,1788.3388
NC,11.0,Low Fat,0.054939029,others,101.4358,26,Small,Tier 1,Supermarket Type1,1608.5728
FD,11.6,Regular,0.077150004,Frozen Foods,170.2106,19,Small,Tier 2,Supermarket Type1,1882.2166
FD,11.6,Regular,0.077478931,Frozen Foods,170.3106,14,Medium,Tier 3,Supermarket Type2,4277.765
FD,16.35,Low Fat,0.020544065,Fruits and Vegetables,49.9324,19,Small,Tier 2,Supermarket Type1,259.662
NC,7.235,Low Fat,0.076975118,others,116.6492,24,Medium,Tier 1,Supermarket Type1,2664.5316
FD,11.8,Regular,0.093202196,snacks_breakfast_type,125.5704,38,Medium,Tier 3,Supermarket Type3,1001.3632
FD,15.25,Low Fat,0.08995645,Frozen Foods,217.1192,24,Medium,Tier 1,Supermarket Type1,3235.788
FD,10.395,Low Fat,0.112324552,snacks_breakfast_type,60.622,21,not_mentioned,Tier 2,Supermarket Type1,778.986
FD,15.1,Regular,0.0,Fruits and Vegetables,60.2194,38,Medium,Tier 3,Supermarket Type3,1733.7432
FD,5.405,Regular,0.053611144,others,197.7742,19,Small,Tier 2,Supermarket Type1,796.2968
FD,12.15,Low Fat,0.062384659,Starchy Foods,34.6532,24,Medium,Tier 1,Supermarket Type1,719.064
FD,19.2,Regular,0.093463546,Frozen Foods,189.1214,38,Medium,Tier 3,Supermarket Type3,2261.0568
DR,12.1,Low Fat,0.0,Drinks,179.866,21,not_mentioned,Tier 2,Supermarket Type1,3595.32
FD,12.5,Regular,0.110215444,Fruits and Vegetables,81.8592,21,not_mentioned,Tier 2,Supermarket Type1,1238.388
FD,11.1,Low Fat,0.111122936,Fruits and Vegetables,189.2846,14,Medium,Tier 3,Supermarket Type2,3630.6074
FD,11.65,Low Fat,0.040744057,Fruits and Vegetables,185.924,16,not_mentioned,Tier 2,Supermarket Type1,4101.328
FD,9.3,Regular,0.058545606,Meat,155.8314,38,Small,Tier 1,Grocery Store,310.2628
NC,18.75,Low Fat,0.010381661,others,207.8954,24,Medium,Tier 1,Supermarket Type1,2292.3494
NC,14.8,Low Fat,0.019476708,others,193.0794,19,Small,Tier 2,Supermarket Type1,3901.588
FD,16.85,Regular,0.023201357,snacks_breakfast_type,45.9428,21,not_mentioned,Tier 2,Supermarket Type1,307.5996
NC,6.59,Low Fat,0.0,others,119.1098,16,not_mentioned,Tier 2,Supermarket Type1,964.0784
NC,19.6,Low Fat,0.025286583,others,151.8024,26,Small,Tier 1,Supermarket Type1,1366.2216
DR,13.5,Low Fat,0.094603404,Drinks,187.0872,14,Medium,Tier 3,Supermarket Type2,3214.4824
NC,5.17,Low Fat,0.030208465,others,35.4874,38,Medium,Tier 3,Supermarket Type3,1693.7952
NC,11.1,Low Fat,0.033160417,others,119.6124,24,Medium,Tier 1,Supermarket Type1,2251.7356
FD,12.6,Low Fat,0.024194731,Dairy,36.1874,26,Small,Tier 1,Supermarket Type1,423.4488
NC,13.0,Low Fat,0.061470858,others,48.6034,38,Small,Tier 1,Grocery Store,145.8102
FD,6.44,Low Fat,0.0,snacks_breakfast_type,99.87,21,not_mentioned,Tier 2,Supermarket Type1,1498.05
DR,8.52,Low Fat,0.047377447,Drinks,150.6682,38,Small,Tier 1,Grocery Store,457.4046
FD,8.315,Regular,0.035644325,Baking Goods,147.1444,21,not_mentioned,Tier 2,Supermarket Type1,870.8664
FD,19.85,Regular,0.020961192,snacks_breakfast_type,62.0194,14,Medium,Tier 3,Supermarket Type2,619.194
FD,16.7,Low Fat,0.022110425,Dairy,110.8886,21,not_mentioned,Tier 2,Supermarket Type1,3558.0352
NC,8.51,Low Fat,0.051936086,others,142.947,19,Small,Tier 2,Supermarket Type1,3006.087
