Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Age,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
NC,7.57,Low Fat,0.054376275,others,56.293,38,Medium,Tier 3,Supermarket Type3,2546.685
FD,6.905,Regular,0.063850971,Dairy,97.2726,25,not_mentioned,Tier 3,Grocery Store,195.7452
FD,4.55,Regular,0.060154968,Frozen Foods,110.1544,38,Small,Tier 1,Grocery Store,111.8544
FD,17.7,Regular,0.134441765,Starchy Foods,183.9924,38,Medium,Tier 3,Supermarket Type3,6478.234
DR,15.7,Low Fat,0.03067808,Drinks,44.777,36,High,Tier 3,Supermarket Type1,605.878
FD,15.2,Regular,0.103758647,Fruits and Vegetables,177.0054,19,Small,Tier 2,Supermarket Type1,2976.7918
FD,6.99,Regular,0.136701678,Meat,182.1608,38,Medium,Tier 3,Supermarket Type3,5880.3456
FD,19.85,Low Fat,0.308145448,Fruits and Vegetables,222.0772,38,Small,Tier 1,Grocery Store,889.5088
FD,5.75,Regular,0.074806196,Dairy,112.9176,38,Medium,Tier 3,Supermarket Type3,3435.528
FD,8.355,Low Fat,0.013926425,Baking Goods,93.0462,19,Small,Tier 2,Supermarket Type1,1110.5544
NC,12.15,Low Fat,0.006754117,others,122.173,36,High,Tier 3,Supermarket Type1,2586.633
FD,13.35,Low Fat,0.0,snacks_breakfast_type,238.7564,14,Medium,Tier 3,Supermarket Type2,1906.8512
NC,17.0,Low Fat,0.052209303,others,122.373,26,Small,Tier 1,Supermarket Type1,2586.633
FD,17.35,Regular,0.041538713,Frozen Foods,93.1804,24,Medium,Tier 1,Supermarket Type1,1378.206
FD,15.35,Low Fat,0.13064231,snacks_breakfast_type,88.383,38,Small,Tier 1,Grocery Store,89.883
NC,9.1,Low Fat,0.055382616,others,115.0518,36,High,Tier 3,Supermarket Type1,683.1108
FD,6.13,Low Fat,0.0,Fruits and Vegetables,54.1298,26,Small,Tier 1,Supermarket Type1,1348.245
FD,10.65,Low Fat,0.041970938,Fruits and Vegetables,55.4272,38,Small,Tier 1,Grocery Store,111.8544
FD,19.2,Regular,0.005583951,Starchy Foods,226.9062,36,High,Tier 3,Supermarket Type1,4514.124
DR,8.895,Low Fat,0.075757177,Drinks,233.8616,14,Medium,Tier 3,Supermarket Type2,937.4464
FD,19.75,Low Fat,0.012467648,Fruits and Vegetables,188.1872,24,Medium,Tier 1,Supermarket Type1,2458.1336
FD,10.895,Low Fat,0.137368051,Dairy,264.3568,14,Medium,Tier 3,Supermarket Type2,4745.8224
FD,7.33,Low Fat,0.092933158,Fruits and Vegetables,91.0146,38,Medium,Tier 3,Supermarket Type3,3466.1548
NC,10.3,Low Fat,0.117593973,others,154.463,16,not_mentioned,Tier 2,Supermarket Type1,2503.408
FD,19.1,Regular,0.026018497,Fruits and Vegetables,148.2418,16,not_mentioned,Tier 2,Supermarket Type1,3089.9778
FD,4.555,Regular,0.034410585,Frozen Foods,111.3544,24,Medium,Tier 1,Supermarket Type1,1342.2528
NC,9.8,Low Fat,0.02426524,others,114.0492,38,Medium,Tier 3,Supermarket Type3,3938.8728
NC,16.2,Low Fat,0.176175402,others,184.0608,16,not_mentioned,Tier 2,Supermarket Type1,2021.3688
FD,8.975,Regular,0.088257771,others,84.1224,25,not_mentioned,Tier 3,Grocery Store,170.4448
FD,21.1,Regular,0.020750867,snacks_breakfast_type,128.7994,24,Medium,Tier 1,Supermarket Type1,1927.491
NC,17.75,Low Fat,0.111527348,others,110.2912,21,not_mentioned,Tier 2,Supermarket Type1,873.5296
FD,12.8,Regular,0.114318263,snacks_breakfast_type,142.2838,14,Medium,Tier 3,Supermarket Type2,421.4514
FD,6.905,Regular,0.038363204,Dairy,98.1726,16,not_mentioned,Tier 2,Supermarket Type1,587.2356
FD,10.195,Regular,0.245483691,Frozen Foods,141.8838,25,not_mentioned,Tier 3,Grocery Store,280.9676
FD,5.785,Regular,0.053930934,Fruits and Vegetables,87.3856,24,Medium,Tier 1,Supermarket Type1,878.856
FD,15.2,Low Fat,0.018942606,snacks_breakfast_type,236.0248,38,Medium,Tier 3,Supermarket Type3,6636.6944
FD,7.96,Low Fat,0.028339599,others,162.4894,36,High,Tier 3,Supermarket Type1,1779.6834
FD,8.3,Regular,0.030151351,Baking Goods,98.7384,26,Small,Tier 1,Supermarket Type1,492.692
FD,5.46,Regular,0.107274301,Fruits and Vegetables,145.5786,21,not_mentioned,Tier 2,Supermarket Type1,3900.9222
FD,13.35,Low Fat,0.102670882,Dairy,228.6352,24,Medium,Tier 1,Supermarket Type1,3435.528
FD,5.46,Regular,0.032177405,others,185.424,26,Small,Tier 1,Supermarket Type1,5219.872
DR,19.35,Regular,0.039734882,Drinks,165.7868,38,Medium,Tier 3,Supermarket Type3,4913.604
FD,20.75,Regular,0.083536989,Frozen Foods,180.3318,36,High,Tier 3,Supermarket Type1,4149.9314
NC,6.59,Low Fat,0.026225693,others,119.0098,24,Medium,Tier 1,Supermarket Type1,2530.7058
FD,7.55,Low Fat,0.0273235,others,151.934,16,not_mentioned,Tier 2,Supermarket Type1,1837.608
FD,20.85,Low Fat,0.03747983,Frozen Foods,192.7478,21,not_mentioned,Tier 2,Supermarket Type1,2131.2258
NC,18.85,Low Fat,0.168531813,others,192.5136,16,not_mentioned,Tier 2,Supermarket Type1,2916.204
FD,15.2,Low Fat,0.021293909,others,218.4824,14,Medium,Tier 3,Supermarket Type2,1528.6768
NC,10.1,Low Fat,0.030269774,others,152.4656,21,not_mentioned,Tier 2,Supermarket Type1,2934.8464
FD,10.0,Low Fat,0.025822315,others,262.7226,19,Small,Tier 2,Supermarket Type1,3171.8712
FD,8.985,Low Fat,0.183688161,Fruits and Vegetables,100.27,24,Medium,Tier 1,Supermarket Type1,998.7
FD,11.5,Regular,0.125579201,Frozen Foods,99.7358,19,Small,Tier 2,Supermarket Type1,1105.8938
NC,20.1,Low Fat,0.077079177,others,61.5536,38,Medium,Tier 3,Supermarket Type3,918.804
NC,19.85,Low Fat,0.026074491,others,48.6376,14,Medium,Tier 3,Supermarket Type2,575.2512
NC,21.1,Low Fat,0.010593469,others,234.2958,36,High,Tier 3,Supermarket Type1,3739.1328
FD,4.555,Regular,0.034357169,Frozen Foods,112.6544,26,Small,Tier 1,Supermarket Type1,2684.5056
FD,20.85,Low Fat,0.037396901,Frozen Foods,193.8478,19,Small,Tier 2,Supermarket Type1,2712.4692
DR,7.905,Low Fat,0.064011067,Drinks,230.2694,36,High,Tier 3,Supermarket Type1,4567.388
FD,6.78,Regular,0.085981978,Fruits and Vegetables,228.4694,21,not_mentioned,Tier 2,Supermarket Type1,5480.8656
FD,11.65,Low Fat,0.040318693,Fruits and Vegetables,186.224,38,Medium,Tier 3,Supermarket Type3,5033.448
FD,15.0,Regular,0.161762835,others,185.9266,21,not_mentioned,Tier 2,Supermarket Type1,2581.9724
FD,17.6,Low Fat,0.104878967,snacks_breakfast_type,164.8868,26,Small,Tier 1,Supermarket Type1,2456.802
FD,13.8,Regular,0.107469819,Fruits and Vegetables,77.8012,25,not_mentioned,Tier 3,Grocery Store,227.7036
NC,5.11,Low Fat,0.034868095,others,163.821,19,Small,Tier 2,Supermarket Type1,2120.573
FD,8.71,Regular,0.046079575,Dairy,43.5744,21,not_mentioned,Tier 2,Supermarket Type1,407.4696
FD,7.235,Low Fat,0.058083831,snacks_breakfast_type,113.6834,36,High,Tier 3,Supermarket Type1,230.3668
FD,12.3,Regular,0.064618976,Starchy Foods,89.8804,26,Small,Tier 1,Supermarket Type1,1286.3256
DR,6.96,Low Fat,0.077178965,Drinks,93.1146,19,Small,Tier 2,Supermarket Type1,2189.1504
FD,18.0,Regular,0.142910689,Fruits and Vegetables,89.6514,24,Medium,Tier 1,Supermarket Type1,1859.5794
DR,6.28,Low Fat,0.027682047,Drinks,85.5198,36,High,Tier 3,Supermarket Type1,1744.396
FD,10.5,Regular,0.142511272,snacks_breakfast_type,158.7578,19,Small,Tier 2,Supermarket Type1,2246.4092
DR,14.15,Low Fat,0.09557165,Drinks,171.0106,21,not_mentioned,Tier 2,Supermarket Type1,4106.6544
DR,9.8,Low Fat,0.02316823,Drinks,47.506,25,not_mentioned,Tier 3,Grocery Store,186.424
FD,15.85,Regular,0.061045133,Meat,44.7744,36,High,Tier 3,Supermarket Type1,181.0976
FD,10.3,Regular,0.011148865,snacks_breakfast_type,84.854,21,not_mentioned,Tier 2,Supermarket Type1,778.986
FD,17.6,Low Fat,0.058091269,Meat,156.2314,26,Small,Tier 1,Supermarket Type1,2947.4966
FD,8.1,Regular,0.019672774,others,86.4198,38,Medium,Tier 3,Supermarket Type3,1918.8356
FD,10.3,Low Fat,0.078678276,Baking Goods,177.037,36,High,Tier 3,Supermarket Type1,3705.177
FD,9.195,Regular,0.117667492,snacks_breakfast_type,159.5578,24,Medium,Tier 1,Supermarket Type1,1283.6624
FD,12.8,Low Fat,0.069902438,Starchy Foods,261.3252,14,Medium,Tier 3,Supermarket Type2,3410.2276
FD,10.0,Regular,0.037757166,snacks_breakfast_type,126.7994,19,Small,Tier 2,Supermarket Type1,1284.994
FD,17.25,Low Fat,0.107021498,Frozen Foods,40.5822,19,Small,Tier 2,Supermarket Type1,785.644
FD,10.6,Regular,0.032892112,snacks_breakfast_type,49.3008,38,Medium,Tier 3,Supermarket Type3,1518.024
NC,20.2,Low Fat,0.100477461,others,187.7898,16,not_mentioned,Tier 2,Supermarket Type1,2245.0776
NC,7.5,Low Fat,0.036228067,others,175.2028,19,Small,Tier 2,Supermarket Type1,4427.57
FD,7.895,Regular,0.094488485,snacks_breakfast_type,100.7332,36,High,Tier 3,Supermarket Type1,1230.3984
FD,15.75,Low Fat,0.055154296,Baking Goods,195.5452,14,Medium,Tier 3,Supermarket Type2,1174.4712
FD,7.87,Low Fat,0.106907604,snacks_breakfast_type,162.8526,38,Small,Tier 1,Grocery Store,493.3578
FD,13.65,Regular,0.073060301,Frozen Foods,196.2426,21,not_mentioned,Tier 2,Supermarket Type1,2570.6538
NC,20.1,Low Fat,0.077439606,others,60.6536,19,Small,Tier 2,Supermarket Type1,980.0576
FD,13.65,Regular,0.080968973,Frozen Foods,259.7936,14,Medium,Tier 3,Supermarket Type2,2609.936
FD,12.3,Regular,0.106492562,Fruits and Vegetables,176.3396,24,Medium,Tier 1,Supermarket Type1,1395.5168
FD,6.88,Regular,0.139330557,others,109.5228,38,Medium,Tier 3,Supermarket Type3,3426.2068
FD,21.35,Low Fat,0.068822477,others,258.3278,26,Small,Tier 1,Supermarket Type1,7028.8506
FD,7.72,Regular,0.074669288,snacks_breakfast_type,76.3986,36,High,Tier 3,Supermarket Type1,1402.1748
NC,12.1,Low Fat,0.025834128,others,165.1526,25,not_mentioned,Tier 3,Grocery Store,164.4526
FD,14.85,Regular,0.035227697,Fruits and Vegetables,159.5578,36,High,Tier 3,Supermarket Type1,2085.9514
NC,7.72,Low Fat,0.050901814,others,120.5414,38,Small,Tier 1,Grocery Store,365.5242
NC,16.0,Low Fat,0.072965144,others,231.3668,14,Medium,Tier 3,Supermarket Type2,4607.336
FD,8.395,Low Fat,0.039492207,snacks_breakfast_type,97.3042,26,Small,Tier 1,Supermarket Type1,1091.2462
FD,7.365,Low Fat,0.042552205,Fruits and Vegetables,225.172,19,Small,Tier 2,Supermarket Type1,3395.58
FD,20.5,Low Fat,0.020587886,Fruits and Vegetables,89.583,36,High,Tier 3,Supermarket Type1,1797.66
FD,18.25,Low Fat,0.130095044,snacks_breakfast_type,257.2962,25,not_mentioned,Tier 3,Grocery Store,517.9924
FD,16.0,Low Fat,0.040747616,snacks_breakfast_type,140.2496,38,Medium,Tier 3,Supermarket Type3,4093.3384
NC,7.475,Low Fat,0.013146636,others,214.5192,21,not_mentioned,Tier 2,Supermarket Type1,2804.3496
FD,12.15,Low Fat,0.02176755,snacks_breakfast_type,164.6184,21,not_mentioned,Tier 2,Supermarket Type1,3797.7232
DR,7.97,Low Fat,0.0,Drinks,172.0422,14,Medium,Tier 3,Supermarket Type2,5690.5926
FD,15.25,Low Fat,0.08995645,Frozen Foods,217.1192,24,Medium,Tier 1,Supermarket Type1,3235.788
FD,16.35,Regular,0.062665642,Fruits and Vegetables,225.6062,14,Medium,Tier 3,Supermarket Type2,1579.9434
FD,11.1,Low Fat,0.176182345,Baking Goods,158.1604,19,Small,Tier 2,Supermarket Type1,1901.5248
NC,11.8,Low Fat,0.022843501,others,177.8686,26,Small,Tier 1,Supermarket Type1,4621.9836
FD,14.3,Regular,0.034411238,Baking Goods,98.6726,26,Small,Tier 1,Supermarket Type1,782.9808
FD,13.65,Regular,0.0,Meat,36.6532,16,not_mentioned,Tier 2,Supermarket Type1,755.0172
FD,16.75,Low Fat,0.128861359,snacks_breakfast_type,86.2856,19,Small,Tier 2,Supermarket Type1,1406.1696
FD,16.25,Low Fat,0.078290271,others,93.1804,24,Medium,Tier 1,Supermarket Type1,1194.4452
FD,18.0,Low Fat,0.008539208,Baking Goods,81.2618,19,Small,Tier 2,Supermarket Type1,402.809
FD,20.2,Regular,0.100095288,Fruits and Vegetables,125.2678,25,not_mentioned,Tier 3,Grocery Store,127.1678
FD,15.0,Low Fat,0.046447328,snacks_breakfast_type,121.5414,24,Medium,Tier 1,Supermarket Type1,2436.828
FD,7.55,Regular,0.030794774,Fruits and Vegetables,122.9072,38,Medium,Tier 3,Supermarket Type3,4532.7664
FD,16.85,Regular,0.159081735,Frozen Foods,193.5478,38,Medium,Tier 3,Supermarket Type3,4649.9472
FD,14.15,Low Fat,0.034705807,snacks_breakfast_type,241.6828,38,Medium,Tier 3,Supermarket Type3,4873.656
FD,13.0,Low Fat,0.154487495,others,77.2986,16,not_mentioned,Tier 2,Supermarket Type1,1246.3776
NC,14.65,Low Fat,0.072178679,others,262.9594,24,Medium,Tier 1,Supermarket Type1,5233.188
DR,14.5,Low Fat,0.061686402,Dairy,153.9998,38,Medium,Tier 3,Supermarket Type3,5229.1932
DR,5.88,Low Fat,0.003599378,Drinks,152.2998,21,not_mentioned,Tier 2,Supermarket Type1,3075.996
FD,12.35,Low Fat,0.026832182,others,57.3246,16,not_mentioned,Tier 2,Supermarket Type1,1332.2658
NC,9.0,Low Fat,0.019616991,others,169.6474,16,not_mentioned,Tier 2,Supermarket Type1,2526.711
FD,10.395,Low Fat,0.05226427,others,158.4604,25,not_mentioned,Tier 3,Grocery Store,158.4604
DR,10.195,Low Fat,0.112203445,Drinks,111.786,19,Small,Tier 2,Supermarket Type1,1697.79
FD,15.6,Low Fat,0.171761077,Fruits and Vegetables,115.7518,38,Medium,Tier 3,Supermarket Type3,5351.0346
NC,9.695,Low Fat,0.114170506,others,158.9604,21,not_mentioned,Tier 2,Supermarket Type1,1743.0644
FD,19.35,Regular,0.082266419,Baking Goods,48.8034,26,Small,Tier 1,Supermarket Type1,340.2238
FD,16.7,Regular,0.038685176,snacks_breakfast_type,146.6102,14,Medium,Tier 3,Supermarket Type2,2770.3938
FD,5.985,Low Fat,0.095795326,Frozen Foods,128.4678,26,Small,Tier 1,Supermarket Type1,508.6712
NC,8.85,Low Fat,0.026814124,others,103.7964,25,not_mentioned,Tier 3,Grocery Store,210.3928
FD,15.7,Low Fat,0.045203854,Frozen Foods,180.266,26,Small,Tier 1,Supermarket Type1,1617.894
FD,12.5,Low Fat,0.020697723,snacks_breakfast_type,198.8742,26,Small,Tier 1,Supermarket Type1,5773.1518
NC,19.35,Low Fat,0.027827268,others,65.6168,14,Medium,Tier 3,Supermarket Type2,383.5008
FD,7.72,Regular,0.074883035,snacks_breakfast_type,79.8986,21,not_mentioned,Tier 2,Supermarket Type1,1090.5804
FD,17.2,Low Fat,0.156298858,Meat,162.1578,26,Small,Tier 1,Supermarket Type1,1283.6624
NC,9.0,Low Fat,0.019412192,others,166.5474,38,Medium,Tier 3,Supermarket Type3,4379.6324
FD,11.0,Low Fat,0.105324246,snacks_breakfast_type,125.7046,38,Medium,Tier 3,Supermarket Type3,3237.1196
FD,10.5,Regular,0.019227816,snacks_breakfast_type,163.9842,38,Small,Tier 1,Grocery Store,331.5684
FD,8.895,Low Fat,0.044093978,Frozen Foods,208.3954,25,not_mentioned,Tier 3,Grocery Store,1041.977
FD,20.2,Regular,0.117599259,Baking Goods,195.311,21,not_mentioned,Tier 2,Supermarket Type1,3338.987
FD,20.5,Low Fat,0.036140297,Fruits and Vegetables,120.0756,26,Small,Tier 1,Supermarket Type1,2302.3364
FD,17.6,Low Fat,0.104791689,snacks_breakfast_type,165.2868,36,High,Tier 3,Supermarket Type1,3111.9492
FD,11.15,Low Fat,0.057021156,Baking Goods,106.8622,24,Medium,Tier 1,Supermarket Type1,2011.3818
NC,6.59,Low Fat,0.026058181,others,121.9098,38,Medium,Tier 3,Supermarket Type3,3374.2744
FD,19.6,Regular,0.12829573,snacks_breakfast_type,167.2816,21,not_mentioned,Tier 2,Supermarket Type1,2013.3792
FD,10.895,Regular,0.03263762,Frozen Foods,147.7102,16,not_mentioned,Tier 2,Supermarket Type1,1895.5326
DR,13.85,Low Fat,0.034765901,Drinks,114.2492,16,not_mentioned,Tier 2,Supermarket Type1,1853.5872
FD,15.1,Low Fat,0.095696334,Baking Goods,159.7604,16,not_mentioned,Tier 2,Supermarket Type1,2693.8268
NC,15.0,Low Fat,0.071371458,others,125.2362,26,Small,Tier 1,Supermarket Type1,1384.1982
FD,12.85,Low Fat,0.022696131,Fruits and Vegetables,179.9318,14,Medium,Tier 3,Supermarket Type2,2706.477
FD,16.85,Regular,0.267565911,Frozen Foods,194.1478,25,not_mentioned,Tier 3,Grocery Store,1162.4868
DR,15.5,Low Fat,0.053327763,Drinks,44.477,36,High,Tier 3,Supermarket Type1,865.54
FD,15.85,Regular,0.007145063,snacks_breakfast_type,41.048,19,Small,Tier 2,Supermarket Type1,479.376
FD,21.2,Low Fat,0.071076055,snacks_breakfast_type,174.837,16,not_mentioned,Tier 2,Supermarket Type1,5469.547
FD,13.35,Low Fat,0.139426044,Frozen Foods,148.3392,19,Small,Tier 2,Supermarket Type1,3877.6192
DR,6.11,Regular,0.151925271,Drinks,46.6086,19,Small,Tier 2,Supermarket Type1,624.5204
NC,13.0,Low Fat,0.099479703,others,44.906,24,Medium,Tier 1,Supermarket Type1,652.484
FD,11.5,Low Fat,0.045900448,snacks_breakfast_type,118.9124,38,Medium,Tier 3,Supermarket Type3,2844.2976
FD,6.47,Low Fat,0.21799414,others,266.5884,38,Small,Tier 1,Grocery Store,1324.942
FD,6.425,Low Fat,0.010454459,others,115.6808,24,Medium,Tier 1,Supermarket Type1,1406.1696
FD,15.1,Low Fat,0.172641213,snacks_breakfast_type,195.111,38,Medium,Tier 3,Supermarket Type3,5303.097
FD,12.0,Low Fat,0.075701524,Baking Goods,124.6388,21,not_mentioned,Tier 2,Supermarket Type1,2105.2596
DR,7.535,Low Fat,0.081914677,Drinks,120.344,24,Medium,Tier 1,Supermarket Type1,3835.008
FD,7.68,Low Fat,0.071010513,Fruits and Vegetables,190.9162,24,Medium,Tier 1,Supermarket Type1,5195.2374
FD,14.7,Low Fat,0.072444983,Fruits and Vegetables,48.6034,21,not_mentioned,Tier 2,Supermarket Type1,194.4136
FD,10.3,Low Fat,0.069981909,Dairy,263.0226,36,High,Tier 3,Supermarket Type1,6079.4198
FD,13.8,Regular,0.06457046,Fruits and Vegetables,76.2012,16,not_mentioned,Tier 2,Supermarket Type1,1669.8264
FD,10.1,Low Fat,0.024159767,others,114.715,19,Small,Tier 2,Supermarket Type1,815.605
FD,7.785,Low Fat,0.089210159,Fruits and Vegetables,64.251,16,not_mentioned,Tier 2,Supermarket Type1,1328.271
DR,13.8,Low Fat,0.097611115,Dairy,54.893,16,not_mentioned,Tier 2,Supermarket Type1,679.116
NC,11.8,Low Fat,0.058975504,others,81.7618,14,Medium,Tier 3,Supermarket Type2,966.7416
NC,10.5,Low Fat,0.027430696,others,171.1106,16,not_mentioned,Tier 2,Supermarket Type1,3593.3226
FD,13.65,Regular,0.0,snacks_breakfast_type,58.7588,38,Small,Tier 1,Grocery Store,400.8116
DR,19.7,Low Fat,0.038815341,Drinks,124.2362,21,not_mentioned,Tier 2,Supermarket Type1,1887.543
FD,16.25,Low Fat,0.152632413,Dairy,98.441,38,Small,Tier 1,Grocery Store,96.541
FD,12.15,Low Fat,0.021618297,snacks_breakfast_type,167.1184,38,Medium,Tier 3,Supermarket Type3,2476.776
FD,15.1,Regular,0.096491904,Meat,134.4942,14,Medium,Tier 3,Supermarket Type2,1854.9188
DR,16.2,Low Fat,0.033568871,Drinks,74.9696,16,not_mentioned,Tier 2,Supermarket Type1,2162.5184
FD,11.3,Regular,0.054507422,Meat,96.3094,36,High,Tier 3,Supermarket Type1,666.4658
FD,11.1,Regular,0.063079544,Frozen Foods,175.7712,38,Small,Tier 1,Grocery Store,351.5424
FD,13.15,Low Fat,0.064208126,Frozen Foods,180.1976,38,Small,Tier 1,Grocery Store,181.0976
FD,19.7,Low Fat,0.041974489,Frozen Foods,108.6912,16,not_mentioned,Tier 2,Supermarket Type1,2183.824
FD,20.6,Regular,0.048207431,Fruits and Vegetables,188.0556,16,not_mentioned,Tier 2,Supermarket Type1,2065.3116
DR,9.5,Low Fat,0.041065647,Drinks,223.5088,16,not_mentioned,Tier 2,Supermarket Type1,4697.8848
FD,13.5,Regular,0.128709014,Starchy Foods,96.1068,36,High,Tier 3,Supermarket Type1,1846.9292
FD,13.65,Low Fat,0.03596071,snacks_breakfast_type,186.3924,26,Small,Tier 1,Supermarket Type1,1665.8316
NC,7.27,Low Fat,0.046520703,others,97.7384,36,High,Tier 3,Supermarket Type1,591.2304
NC,7.39,Low Fat,0.210596485,others,144.747,38,Small,Tier 1,Grocery Store,143.147
NC,6.86,Low Fat,0.03674399,others,231.201,16,not_mentioned,Tier 2,Supermarket Type1,6201.927
FD,14.7,Low Fat,0.072238195,Fruits and Vegetables,47.5034,36,High,Tier 3,Supermarket Type1,972.068
NC,18.75,Low Fat,0.034141213,others,211.9218,38,Medium,Tier 3,Supermarket Type3,3419.5488
FD,9.195,Low Fat,0.101500374,Baking Goods,45.2744,21,not_mentioned,Tier 2,Supermarket Type1,679.116
DR,14.15,Low Fat,0.042246575,Dairy,54.2982,24,Medium,Tier 1,Supermarket Type1,1104.5622
FD,12.3,Regular,0.058105769,snacks_breakfast_type,60.4562,19,Small,Tier 2,Supermarket Type1,1777.686
FD,11.8,Regular,0.170141787,others,116.7834,36,High,Tier 3,Supermarket Type1,2303.668
FD,13.6,Regular,0.049579883,Frozen Foods,110.0912,19,Small,Tier 2,Supermarket Type1,1965.4416
FD,11.6,Low Fat,0.0,others,178.2686,24,Medium,Tier 1,Supermarket Type1,1955.4546
FD,15.0,Low Fat,0.058725134,snacks_breakfast_type,43.6744,16,not_mentioned,Tier 2,Supermarket Type1,407.4696
FD,7.0,Low Fat,0.0,others,105.628,24,Medium,Tier 1,Supermarket Type1,1384.864
FD,13.1,Low Fat,0.075695552,Dairy,168.4158,24,Medium,Tier 1,Supermarket Type1,1504.0422
FD,11.3,Low Fat,0.007321067,Meat,197.7426,16,not_mentioned,Tier 2,Supermarket Type1,2570.6538
FD,12.3,Low Fat,0.009463757,Baking Goods,73.838,16,not_mentioned,Tier 2,Supermarket Type1,1245.046
NC,10.0,Low Fat,0.021407511,others,248.175,36,High,Tier 3,Supermarket Type1,3495.45
FD,5.16,Low Fat,0.145669556,Frozen Foods,247.2776,38,Small,Tier 1,Grocery Store,743.0328
FD,6.98,Low Fat,0.041273236,others,82.4934,14,Medium,Tier 3,Supermarket Type2,982.7208
FD,19.0,Low Fat,0.128090139,snacks_breakfast_type,107.0622,26,Small,Tier 1,Supermarket Type1,1376.2086
FD,17.0,Low Fat,0.135707553,Fruits and Vegetables,172.5106,19,Small,Tier 2,Supermarket Type1,2053.3272
FD,15.15,Low Fat,0.027774002,Baking Goods,152.3708,19,Small,Tier 2,Supermarket Type1,3159.8868
FD,19.6,Regular,0.07278643,Frozen Foods,49.4376,38,Small,Tier 1,Grocery Store,191.7504
FD,8.32,Low Fat,0.029640604,Fruits and Vegetables,40.8138,38,Medium,Tier 3,Supermarket Type3,1543.3244
FD,8.355,Low Fat,0.187939003,others,146.9418,21,not_mentioned,Tier 2,Supermarket Type1,1029.9926
NC,12.15,Low Fat,0.14492016,others,224.4404,36,High,Tier 3,Supermarket Type1,1800.3232
FD,17.25,Regular,0.125419157,snacks_breakfast_type,40.048,24,Medium,Tier 1,Supermarket Type1,399.48
FD,6.46,Regular,0.049121972,Fruits and Vegetables,144.6102,36,High,Tier 3,Supermarket Type1,2916.204
DR,6.03,Low Fat,0.0,Dairy,175.3028,38,Medium,Tier 3,Supermarket Type3,3719.1588
FD,5.78,Regular,0.074149074,snacks_breakfast_type,262.2568,26,Small,Tier 1,Supermarket Type1,5273.136
NC,18.7,Low Fat,0.04604992,others,151.9682,36,High,Tier 3,Supermarket Type1,3354.3004
FD,19.2,Low Fat,0.035384612,snacks_breakfast_type,180.3318,16,not_mentioned,Tier 2,Supermarket Type1,3428.2042
FD,13.35,Low Fat,0.038340116,snacks_breakfast_type,240.1564,38,Medium,Tier 3,Supermarket Type3,7150.692
FD,18.0,Low Fat,0.0,Baking Goods,81.8618,38,Small,Tier 1,Grocery Store,161.1236
FD,18.2,Low Fat,0.049080853,Fruits and Vegetables,147.7734,38,Medium,Tier 3,Supermarket Type3,4602.6754
NC,12.3,Low Fat,0.076183667,others,245.646,38,Medium,Tier 3,Supermarket Type3,3695.19
FD,7.35,Low Fat,0.028711412,Fruits and Vegetables,39.9454,14,Medium,Tier 3,Supermarket Type2,377.5086
